Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp,time,date
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,96294.0,0.00578,556.58,BUY,20-02-2025 03:24,0.25999,Open Long,0.0,0x723f40d912c719744bb5041e156f8a02028100ad363757cb6f98fcefc53b67a8,73498987448,False,0.027828,206000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,JUP,1.1927,4191.0,4998.61,BUY,26-01-2025 19:50,-56630.0,Close Short,56.565927,0xfc4b879448f3d9681d2d041c8f0164020112007d50ca13592feba51b3bd09c4c,66655262568,True,1.749511,713000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,34.5,226.69,7820.81,SELL,21-12-2024 12:23,13228.47296,Sell,1249.835648,0xdab59b2383e2ff676e510419bbb2e9019b0034b5ecf2b4203f791e1873b1817e,57303049788,True,2.346241,1020000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,22.577,31.06,701.24,BUY,24-02-2025 07:18,13302.19,Open Long,0.0,0xe8887539fe8dcd4b8145041e58ac7e01d40025537dbfdfde4db266d9de7a4027,73505718943,False,0.067319,382000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x39cef799f8b69da1995852eea189df24eb5cae3c,FARTCOIN,0.45792,1667.2,763.44,SELL,07-04-2025 03:45,-172836.2,Open Short,0.0,0x17ed4658d40d351b8ab204210abccc0201c800e7428390dcab2c3a6a50efc49a,84366404051,False,0.076344,95600000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,98391.0,0.03022,2973.38,BUY,04-02-2025 11:04,1.4787,Open Long,0.0,0x0346444af6e3a3c7265e041d1a5c61020284005c171fb2290c5e87dcd678b482,69270506789,False,0.297337,212000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,HYPE,20.071,13.81,277.18,BUY,20-01-2025 09:56,-2186.03,Close Short,46.679181,0x4d4eb90c5e9b04efe481041be52f2e01c500bb184a4e0b88344a60202c68ae22,64679980453,True,0.093132,113000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8170715b3b381dffb7062c0298972d4727a0a63b,BTC,82300.0,0.00018,14.81,SELL,10-04-2025 00:22,6.27566,Close Long,0.375966,0xd5d7dd4bb5d1b893f502042139f24c02018200c6a435ed41387b52f1237a46bd,85401155832,False,0.001421,376000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x39cef799f8b69da1995852eea189df24eb5cae3c,ADA,0.56213,3558.0,2000.06,SELL,09-04-2025 10:16,-448747.0,Open Short,0.0,0x8e0536998381d04ec0cf0421303afe02073f0079687aa165335d9badf8a77972,85190039561,False,0.100002,842000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,AI16Z,1.9647,26.9,52.85,BUY,04-01-2025 14:41,-135.0,Close Short,5.997086,0x8b9b12a147aaacce01fc041a9fa9d7020156008c52e26857c165f9cf301386b1,60593046753,True,0.018497,34700000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8170715b3b381dffb7062c0298972d4727a0a63b,MELANIA,0.51197,184.8,94.61,BUY,23-04-2025 22:10,-773277.4,Close Short,8.123808,0xf1b678232c887fe51f5704221b5e8c0202ac000502875263f2fa5c4158509d57,88369721791,True,0.031789,153000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,@107,9.6801,1.63,15.78,SELL,01-12-2024 09:30,62662.9626,Sell,12.675026,0x0000000000000000000000000000000000000000000000000000000000000000,51616214565,False,0.001577,169000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85600.0,0.00057,48.79,SELL,13-04-2025 02:21,0.2241,Close Long,0.358017,0x15aab441597bf611451204216c5cef020170004d1768e2f1d35f7e1ecc38815b,86099137215,True,0.012198,117000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,DOGE,0.41461,2411.0,999.62,BUY,24-11-2024 21:48,4824.0,Open Long,0.0,0x3b82dbcb429df2f8fbc004179b33c302017500aede4ad1052bd63ce2299f1fc4,49885617772,True,0.349868,916000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,XRP,2.3386,37.0,86.53,SELL,11-12-2024 10:23,1183.0,Close Long,0.525733,0x4af0eaa6790a1eadfa2b0418f15a5b01d000258bf9ecde20f86f9517405cc244,54571947068,True,0.029072,479000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,12.97,716.38,9291.45,SELL,14-03-2025 00:33,163466.91,Close Long,5.659402,0xc2821a3d4dcecf9944be041f7d4be402012f0082cf66b4ebe17eed100c0b4c2a,79676785319,False,0.0,124000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,25.42,1.77,44.99,SELL,20-12-2024 18:52,-24306.51,Open Short,0.0,0x71d098ffe9434cc2f8440419b10add0201430044152413d0d638542db301c8bb,57062921866,False,0.004319,587000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,BNB,631.75,0.25,157.94,SELL,19-03-2025 01:19,-0.25,Open Short,0.0,0xa7e8c5cd34fa55760769041fcffc9a0199001e08990da9f4bf8a45b0b317f528,80608010631,True,0.055278,478000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,141.5,20.0,2830.0,SELL,21-04-2025 07:24,2710.62,Close Long,68.286,0xae16b2f0909d6542483f0421f0db3801ff001db8d21b786e977fb04056026333,87708234336,True,0.6509,731000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x271b280974205ca63b716753467d5a371de622ab,SOL,118.07,127.04,14999.61,SELL,09-04-2025 23:23,-2395.45,Open Short,0.0,0x12089f66cb1880c5488a042139455b02032100f9bf52daf30abfdc958bf66e1b,85379695218,True,5.039869,316000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,@107,15.36,26.78,411.34,BUY,09-03-2025 12:26,5621.128943,Buy,0.0,0x6710cec042d0aa10e282041f323c2101e100c4d7c4c37bb212f2c99a18efcba7,78327211173,False,0.00267799,48500000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,17.56,212.02,3723.07,SELL,12-12-2024 12:13,21128.47773,Sell,592.855964,0x576535c936e48be99f2b041907a6ab02010e00abfeadd3719419a8af6d2f6500,54849388516,False,0.0,968000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,87490.0,0.5,43745.0,SELL,22-04-2025 05:24,108.40059,Close Long,88.45,0xe7033ddacb8ed2432f0a0421ff9eb601b100382cd13bf1d0c6a3a214e615887e,87887011395,False,0.0,14100000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,18.79,18.27,343.29,BUY,25-02-2025 09:28,2297.322224,Buy,0.0,0x6f30e1b8011a01c487b0041e6a9504015b00846d1b8a07c64f7ea500b18ee29b,74666080329,True,0.00639446,509000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,ILV,53.977,17.92,967.27,SELL,28-11-2024 16:32,735.76,Close Long,94.74304,0xb26ca2d1ce86a4ba61550417e9bfd20000fd517c420d3ed1fecef66248a10806,50979725356,True,0.338543,289000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x8477e447846c758f5a675856001ea72298fd9cb5,kBONK,0.015797,3333.0,52.65,BUY,23-04-2025 17:26,-1778767.0,Close Short,-1.509849,0x7444a8789cecd34e25a304221824920201620046370ee31f116491e04fc25a08,88288337437,True,0.018427,510000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x8477e447846c758f5a675856001ea72298fd9cb5,FARTCOIN,0.6173,149.8,92.47,BUY,11-02-2025 20:20,-1431.6,Close Short,3.788442,0xfc6608f2d6b8887b5c11041d91942d02024100a66b6dcd61aeb28221629494bb,71497631877,True,0.032365,12600000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,33.2,11.0,365.2,SELL,21-12-2024 16:51,19161.64313,Sell,26.337572,0x7b1d71ac820f449e88dc0419be735902021d006712e15bbe9a7eef729ba2deff,57349378872,False,0.01826,220000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,FARTCOIN,0.7678,915.2,702.69,BUY,10-04-2025 04:02,-17032.0,Close Short,-6.900608,0x0000000000000000000000000000000000000000000000000000000000000000,85442097871,False,0.070269,816000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,@107,21.943,10.0,219.43,SELL,24-02-2025 11:31,1079.407912,Sell,2.8237,0x96c768c25895317b161a041e5b8f62017b00b414fd50913b714898e5bd4bdb44,74392932012,True,0.0768,1040000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x271b280974205ca63b716753467d5a371de622ab,FARTCOIN,1.0412,480.3,500.09,SELL,22-04-2025 21:23,-97067.8,Open Short,0.0,0xf1daa53e05a9dc068d6104220a6f150202660095917b04f39ab3d651ffc6d29f,88053174087,True,0.144024,434000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,14.302,41.17,588.81,SELL,10-03-2025 20:37,20182.34,Close Long,0.24702,0x56f8c53854b9fa0bc72f041f4884010204e300c341d25bb8403858a1b8eedf17,78719356065,True,0.176644,554000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,19.202,15.63,300.13,SELL,23-04-2025 05:17,-16140.75,Open Short,0.0,0xc1de68c3ab85d05de5cf04220fcf9302011c000b99be3c6e4f87b183406456ee,88140281464,True,0.090038,576000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ADA,1.0682,46.0,49.14,BUY,30-11-2024 10:19,-390.0,Close Short,0.00046,0x9bd42f36d3d4ec5f52c404180cc7110201ca00d35319f8ee9b580dd026221815,51414540058,True,0.017198,351000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,ENA,0.82728,2647.0,2189.81,BUY,20-01-2025 06:38,-404530.0,Close Short,574.886048,0x747e3e2402bcbd5f458f041be249c30203c90047bb4e16d069dbdf2ad98298ac,64607171149,True,0.766433,780000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,ENA,0.35376,5531.0,1956.65,SELL,07-03-2025 05:56,-443098.0,Open Short,0.0,0xb251681c1b1941b63080041f0ced8302088e002a25790d3ae95f9658aed3db9c,77790447336,True,0.586993,703000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,PENGU,0.018165,1261.0,22.91,SELL,28-01-2025 06:49,2009125.0,Close Long,0.430001,0xedfc32994081ef4cdcf9041ca68b8f013e004ff63d827fb0aec57e081a122a24,67100150307,False,0.002198,827000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x430f09841d65beb3f27765503d0f850b8bce7713,LAYER,2.4584,61.0,149.96,SELL,26-04-2025 00:19,-102036.0,Open Short,0.0,0x732f19f6a16aa394f8ab04223d505602026300c7cfe4f385c3b10f9b8eccac22,88924198848,False,0.014996,197000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,83604.0,0.02864,2394.42,BUY,12-04-2025 17:42,15.24481,Open Long,0.0,0xf8f3d2da8e19b9ad075f042166705802010100e0abc9fd59ec090265371db3b4,86011228143,True,0.598604,859000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,98956.0,0.011,1088.52,BUY,04-02-2025 19:41,1.99265,Open Long,0.0,0xe174aa07aee1c2124bee041d20340b02034000f13432eded8e4d9dc3b909cf1e,69432611772,False,0.108851,144000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8170715b3b381dffb7062c0298972d4727a0a63b,MELANIA,0.418,3678.4,1537.57,SELL,17-04-2025 23:42,-2085624.1,Open Short,0.0,0x8cc28c72d5875db9302b0421bbe9fe02032000ea2846b39550c01be819725ec9,87052119416,False,0.147606,469000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,97749.0,0.00012,11.73,SELL,10-02-2025 19:15,0.37283,Close Long,0.07614,0x593b1844e0dd7c6a4753041d80e31702057d001fae60aa686bd0543287b43ef8,71232689525,False,0.000586,447000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,ETH,3406.9,10.0,34069.0,BUY,20-12-2024 05:40,10.0,Open Long,0.0,0x37f711e7c69011f521820419a7557f0201ea00dcee793bd35a6440e115f56770,56816161132,True,11.92415,663000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,14.345,69.71,999.99,BUY,10-03-2025 14:02,5792.62,Open Long,0.0,0xeded2750a98c57f7377d041f43f09a01db0084880ee4b35b44db81a83ab8fdf1,78616256115,True,0.299996,1040000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,33.1,7.93,262.48,SELL,21-12-2024 16:50,19612.59313,Sell,18.193995,0x0000000000000000000000000000000000000000000000000000000000000000,57349385159,False,0.013124,534000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x8477e447846c758f5a675856001ea72298fd9cb5,WLD,0.862,54.7,47.15,BUY,23-04-2025 19:28,-24197.0,Close Short,-1.322646,0x0ed8560195d6e32f45ff0422198a81020762002a33f3c7100a3ccf99d4a0b096,88311913052,False,0.004715,469000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,15.5,866.4,13429.2,BUY,07-03-2025 00:00,3290.248248,Buy,0.0,0xff543544d5fc68f278b8041f08e64502028a008a9b0189a76f25835eaa34c82f,77002877354,False,0.04332,834000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xb899e522b5715391ae1d4f137653e7906c5e2115,SOL,116.03,28.57,3314.98,SELL,11-03-2025 00:26,7501.16,Close Long,-100.600684,0x5a33241a8dcdbcdadd62041f4b28b502018e0049f791b2029536930100b48e8f,78789758764,False,0.0,989000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,19.964,184.29,3679.17,SELL,26-02-2025 01:42,96947.57,Close Long,23.810268,0x906e5d059552353e9911041e75a7fa02024d004eb23c4c30f5498b0f60b08889,74784409721,False,0.176599,645000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8170715b3b381dffb7062c0298972d4727a0a63b,MELANIA,0.51511,38.4,19.78,BUY,23-04-2025 22:22,-213240.1,Close Short,1.567488,0x93883281cb1d33d93b4404221b80bb02021c004eea82a2d1e51a512848a0e3d2,88372860342,True,0.006646,67000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,16.439,122.46,2013.12,SELL,04-03-2025 16:17,12735.03,Close Long,34.950084,0xb6390399c5dafec92382041ee3196902035900852b6727b59c336584c28ce517,77002286532,True,0.603935,351000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xb899e522b5715391ae1d4f137653e7906c5e2115,SOL,144.49,19.56,2826.22,SELL,07-03-2025 01:21,3469.44,Close Long,-0.383376,0xd8fb02bae3231940d657041f09cfaa02023700c641dd9b2bfdf21c8a5e8076d0,77741378803,True,0.813952,365000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,93240.0,1.02963,96002.7,SELL,25-04-2025 03:12,-75.94985,Open Short,0.0,0xf530cdec53d795c28c1704222f20ae02014400c2d63a8b8205c42407a957eabf,88682938342,True,22.080621,888000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,92895.0,2.4343,226134.3,BUY,24-04-2025 22:55,50.11336,Open Long,0.0,0x544f8d241dc5e406c56704222c337402013e00b829e698b8bbbb6874049e08e8,88641370957,True,52.010888,235000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x8170715b3b381dffb7062c0298972d4727a0a63b,MELANIA,0.618,81.8,50.55,BUY,29-03-2025 11:43,-564250.5,Close Short,24.845932,0xbed050e8187a06578b0a04207bca7c0203c80010e7f5fbe1ffb45f71c964e547,82443046434,False,0.004852,533000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@107,7.0407,14.4,101.39,SELL,30-11-2024 13:09,4666.418247,Sell,97.702343,0x0010f3f36efd8491380b04180f3be202016000960363eb721df2decd7ecb65f0,51439392415,True,0.035485,680000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@107,28.062,14.0,392.87,BUY,23-12-2024 08:14,4007.645918,Buy,0.0,0x35fa420f29a1c8b0f7780419d5fa6202026b007c3df565b22c93e8fbaf6c6297,57909230254,True,0.00470394,186000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,WIF,2.6872,5.0,13.44,SELL,18-03-2024 14:41,5.0,Close Long,0.632,0x11d0f0c497ef039660b7040816582102035200db439378b3a67620725cca86de,14240957248,True,0.004513,396000000000000.0,1710000000000.0,2024-03-09 16:00:00,2024-03-09
0xb899e522b5715391ae1d4f137653e7906c5e2115,SOL,128.15,69.35,8887.2,SELL,09-03-2025 22:24,5132.06,Close Long,14.320775,0x9cb9550a0f20141c9537041f391bc20201d80065152890077df40b9a28cc4b14,78424794066,True,2.2218,328000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@107,24.706,6.66,164.54,BUY,19-12-2024 02:02,1193.645424,Buy,0.0,0x8a05bd9b0d7d1f843e4404198fb6440202bf00c3ff98b77326906ee587a39655,56377732262,True,0.00233097,161000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x8477e447846c758f5a675856001ea72298fd9cb5,WLD,2.6791,41.4,110.91,SELL,20-07-2024 23:14,-438.2,Open Short,0.0,0x79e3cdf22c91334d0f85040dd0ae6e016800d355d8f9f4512994d14e1abebfd9,30542301671,True,0.03882,842000000000000.0,1720000000000.0,2024-07-03 09:46:40,2024-07-03
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,@123,29.962,109.09,3268.55,BUY,13-12-2024 20:54,4863.527171,Buy,0.0,0x57f5e2037e0ed79d5ec0041924018a01cc00df3bba225158ec6fe1c262d12687,55212054374,True,0.03818149,960000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,HYPE,29.95,2.6,77.87,SELL,24-12-2024 21:41,-17.54,Open Short,0.0,0xda32920d458e59e112170419ec4da502015300867100633df4943e5663f3c8bb,58355593345,True,0.027254,543000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MELANIA,9.068,25.7,233.05,BUY,20-01-2025 10:14,-1928.8,Close Short,23.4898,0xc97e9c9218f1300644aa041be5700c020245007046115974ec93d92998911298,64684647485,False,0.022371,442000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,19.311,9.0,173.8,BUY,14-12-2024 00:47,525.86,Open Long,0.0,0x853f579aeed3a01a676a0419275dfe01d90033ea57d24293de88a1527b74af4c,55264768664,False,0.008689,486000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,26.5,703.7,18648.05,BUY,26-12-2024 04:23,2166.197141,Buy,0.0,0xc7ad213a08da57d8d5d00419feab57015f002c64b6db85b5ccbf1f0e0f5dfed6,58580662642,False,0.03518498,112000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,20.77,50.49,1048.68,SELL,26-02-2025 04:51,0.0,Open Short,0.0,0xa5a11b752743fc19fbf5041e77d2c90201640079852081809a783c71040256d7,75002939542,True,0.367037,494000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,ILV,91.254,4.75,433.46,SELL,21-12-2023 02:47,4.75,Close Long,2.2534,0x21ec8807295070d1f0f20406b1405c013e00c554ace0fa239ec90358c0c97e9f,5056988098,True,0.108364,955000000000000.0,1700000000000.0,2023-11-14 22:13:20,2023-11-14
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,SOL,153.04,117.15,17928.64,BUY,24-02-2025 20:36,1022.39,Open Long,0.0,0xaa24d0179c172b75b6b9041e61c8d60202280042e2fdf1d9f07e4932af8ab514,74482703879,True,6.275022,618000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,SOL,233.06,5.0,1165.3,SELL,21-11-2024 00:20,50.0,Close Long,0.0325,0x296767a1165057ccf520041749eb5c01d500154950a618fa2ceb195fe0f2e22d,48813976666,True,0.407855,879000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x083384f897ee0f19899168e3b1bec365f52a9012,ETH,2864.5,0.184,527.07,SELL,04-02-2025 03:42,-1112.5016,Open Short,0.0,0x7d0cf0bcf7b2f17cbcfc041d1562430203c6006b5caaca829e09a5cb03e78475,69196728265,False,0.026353,47900000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x271b280974205ca63b716753467d5a371de622ab,PAXG,3085.5,0.443,1366.88,BUY,09-04-2025 23:31,-109.185,Close Short,1.502656,0x46ece4c620f2475bc2a30421395b330204ff007cc61ac2b0a04d0a96ede2f400,85379430895,False,0.131219,562000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,15.947,122.92,1960.21,BUY,04-03-2025 17:42,1914.792962,Buy,0.0,0x7ac5773b51dd778e3cb2041ee3f9e302095a009eac09d6f1d35c1a4b99d62db3,77018937943,True,0.03687596,608000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,USUAL,1.3964,20077.4,28036.08,SELL,20-12-2024 06:54,-265.7,Open Short,0.0,0x23267f48e3fd8a1fe9270419a866a3019b00b1c59ee8bdbf99859d8b9fc23979,56824377527,False,2.691463,335000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,14.04,46.79,656.93,BUY,21-03-2025 19:36,7154.03,Open Long,0.0,0xfe8d914431a275b50170041ffd7a1c02018c00729e9ff08abc0573608bb870b1,81118181799,True,0.197079,344000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x513b8629fe877bb581bf244e326a047b249c4ff1,@107,26.311,4.29,112.87,BUY,17-02-2025 08:44,25987.91488,Buy,0.0,0x2775e33c3685937d6ea8041de8121202010c0040ce3a223d1cfd73b499ff27d3,72796678252,True,0.00144137,784000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,GRASS,1.782,50.0,89.1,SELL,08-04-2025 00:43,11016.1,Close Long,3.45,0xa739b2dd8d2953744cfd0421191e46016500dba792339262efd66f54f2cbd820,84779771024,False,0.008553,589000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8477e447846c758f5a675856001ea72298fd9cb5,GMT,0.19724,2014.0,397.24,SELL,23-11-2024 18:51,-62093.0,Open Short,0.0,0xe9786e395e61dda8872a041783c9a101a100b7e1152bf9c55144453f005e03ce,49533425759,True,0.139034,183000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,20.604,241.03,4966.18,BUY,28-02-2025 06:12,-2088.64,Close Short,61.342135,0x8048620eabc4e7485794041e9a0e5c02017c006de954a26253ccb6134518ac12,75639704261,True,1.489854,1040000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,PURR/USDC,0.27932,347.0,96.92,BUY,06-01-2025 00:02,32627.57678,Buy,0.0,0x1192f8b77d6f79e5ec20041abc913101ae00fab2e459bb9293257e6e868d95e0,60831279833,True,0.12144,583000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8170715b3b381dffb7062c0298972d4727a0a63b,TRUMP,7.8,66.7,520.26,SELL,18-04-2025 18:11,-27511.7,Open Short,0.0,0xa71584e79d6fdd9a8af10421c864dc019a00f18e296d472b44918ec3b7a7ec91,87205007428,False,0.049944,1110000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,16.787,12.86,215.88,SELL,13-04-2025 06:44,-7910.06,Open Short,0.0,0x3efa01e2bc382bc2a15f04216f4b3e01db00f31bc53bc62c76ecae2b1a67a23c,86132199856,True,0.075558,65500000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,ETH,2610.0,1.0,2610.0,SELL,12-02-2025 06:20,77.0,Close Long,6.7,0x62025b209405b4806bae041d983fb7020114004454e2bb544d3f8a82466ef4dd,71613203216,True,0.9135,76800000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
